"","X","Row.names","PFAF_ID","Shape_length","Area_m2_1","Area_km2","Year","Annual_degradation_m2","Deg1990_area_m2","Deg1991_Area_m2","Deg1992_Area_m2","Deg1993_Area_m2","Deg1994_Area_m2","Deg1995_Area_m2","Deg1996_Area_m2","Deg1997_Area_m2","Deg1998_Area_m2","Deg1999_Area_m2","Deg2000_Area_m2","Deg2001_Area_m2","Deg2002_Area_m2","Deg2003_Area_m2","Deg2004_Area_m2","Deg2005_Area_m2","Deg2006_Area_m2","Deg2007_Area_m2","Deg2008_Area_m2","Deg2009_Area_m2","Deg2010_Area_m2","Deg2011_Area_m2","Deg2012_Area_m2","Deg2013_Area_m2","Deg2014_Area_m2","Deg2015_Area_m2","Deg2016_Area_m2","Deg2017_Area_m2","Deg2018_Area_m2","Deg2019_Area_m2","Deg2020_Area_m2","Deg2021_Area_m2"
"9032",283,283,181950675,63581.8067396,141101725.549,141.101725549,1997,291600,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9033",283,283,181950675,63581.8067396,141101725.549,141.101725549,1998,19800,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9034",283,283,181950675,63581.8067396,141101725.549,141.101725549,1999,232200,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9035",283,283,181950675,63581.8067396,141101725.549,141.101725549,2000,162900,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9036",283,283,181950675,63581.8067396,141101725.549,141.101725549,2001,226800,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9037",283,283,181950675,63581.8067396,141101725.549,141.101725549,2002,344700,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9038",283,283,181950675,63581.8067396,141101725.549,141.101725549,2003,180900,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9039",283,283,181950675,63581.8067396,141101725.549,141.101725549,2004,190800,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9040",283,283,181950675,63581.8067396,141101725.549,141.101725549,2005,357300,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9041",283,283,181950675,63581.8067396,141101725.549,141.101725549,2006,690300,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9042",283,283,181950675,63581.8067396,141101725.549,141.101725549,2007,533700,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9043",283,283,181950675,63581.8067396,141101725.549,141.101725549,2008,72900,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9044",283,283,181950675,63581.8067396,141101725.549,141.101725549,2009,584100,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9045",283,283,181950675,63581.8067396,141101725.549,141.101725549,2010,490500,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9046",283,283,181950675,63581.8067396,141101725.549,141.101725549,2011,1575000,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9047",283,283,181950675,63581.8067396,141101725.549,141.101725549,2012,566100,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9048",283,283,181950675,63581.8067396,141101725.549,141.101725549,2013,1111500,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9049",283,283,181950675,63581.8067396,141101725.549,141.101725549,2014,505800,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9050",283,283,181950675,63581.8067396,141101725.549,141.101725549,2015,954900,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9051",283,283,181950675,63581.8067396,141101725.549,141.101725549,2016,614700,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9052",283,283,181950675,63581.8067396,141101725.549,141.101725549,2017,1290600,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9053",283,283,181950675,63581.8067396,141101725.549,141.101725549,2018,1524600,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9054",283,283,181950675,63581.8067396,141101725.549,141.101725549,2019,1425600,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9055",283,283,181950675,63581.8067396,141101725.549,141.101725549,2020,1212300,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9056",283,283,181950675,63581.8067396,141101725.549,141.101725549,2021,806400,1800,8100,0,134100,76500,16200,38700,291600,19800,232200,162900,226800,344700,180900,190800,357300,690300,533700,72900,584100,490500,1575000,566100,1111500,505800,954900,614700,1290600,1524600,1425600,1212300,806400
"9057",284,284,181950644,76185.9987905,168284531.918,168.284531918,1990,3600,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9058",284,284,181950644,76185.9987905,168284531.918,168.284531918,1991,33300,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9059",284,284,181950644,76185.9987905,168284531.918,168.284531918,1992,0,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9060",284,284,181950644,76185.9987905,168284531.918,168.284531918,1993,211500,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9061",284,284,181950644,76185.9987905,168284531.918,168.284531918,1994,526500,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9062",284,284,181950644,76185.9987905,168284531.918,168.284531918,1995,119700,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9063",284,284,181950644,76185.9987905,168284531.918,168.284531918,1996,95400,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9064",284,284,181950644,76185.9987905,168284531.918,168.284531918,1997,651600,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9065",284,284,181950644,76185.9987905,168284531.918,168.284531918,1998,223200,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9066",284,284,181950644,76185.9987905,168284531.918,168.284531918,1999,414000,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9067",284,284,181950644,76185.9987905,168284531.918,168.284531918,2000,1116000,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9068",284,284,181950644,76185.9987905,168284531.918,168.284531918,2001,2071800,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9069",284,284,181950644,76185.9987905,168284531.918,168.284531918,2002,1425600,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9070",284,284,181950644,76185.9987905,168284531.918,168.284531918,2003,234900,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9071",284,284,181950644,76185.9987905,168284531.918,168.284531918,2004,908100,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9072",284,284,181950644,76185.9987905,168284531.918,168.284531918,2005,1631700,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9073",284,284,181950644,76185.9987905,168284531.918,168.284531918,2006,1736100,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9074",284,284,181950644,76185.9987905,168284531.918,168.284531918,2007,1663200,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9075",284,284,181950644,76185.9987905,168284531.918,168.284531918,2008,990000,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9076",284,284,181950644,76185.9987905,168284531.918,168.284531918,2009,2576700,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9077",284,284,181950644,76185.9987905,168284531.918,168.284531918,2010,908100,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9078",284,284,181950644,76185.9987905,168284531.918,168.284531918,2011,4017600,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9079",284,284,181950644,76185.9987905,168284531.918,168.284531918,2012,1180800,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9080",284,284,181950644,76185.9987905,168284531.918,168.284531918,2013,2670300,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9081",284,284,181950644,76185.9987905,168284531.918,168.284531918,2014,1722600,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9082",284,284,181950644,76185.9987905,168284531.918,168.284531918,2015,2821500,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9083",284,284,181950644,76185.9987905,168284531.918,168.284531918,2016,2832300,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9084",284,284,181950644,76185.9987905,168284531.918,168.284531918,2017,3575700,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9085",284,284,181950644,76185.9987905,168284531.918,168.284531918,2018,4591800,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9086",284,284,181950644,76185.9987905,168284531.918,168.284531918,2019,2138400,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9087",284,284,181950644,76185.9987905,168284531.918,168.284531918,2020,2893500,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9088",284,284,181950644,76185.9987905,168284531.918,168.284531918,2021,1690200,3600,33300,0,211500,526500,119700,95400,651600,223200,414000,1116000,2071800,1425600,234900,908100,1631700,1736100,1663200,990000,2576700,908100,4017600,1180800,2670300,1722600,2821500,2832300,3575700,4591800,2138400,2893500,1690200
"9089",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,1990,0,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9090",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,1991,2700,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9091",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,1992,0,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9092",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,1993,46800,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9093",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,1994,42300,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9094",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,1995,9900,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9095",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,1996,15300,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9096",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,1997,55800,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9097",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,1998,52200,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9098",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,1999,39600,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9099",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2000,107100,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9100",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2001,54000,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9101",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2002,146700,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9102",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2003,43200,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9103",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2004,72000,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9104",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2005,141300,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9105",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2006,185400,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9106",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2007,90000,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9107",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2008,1800,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9108",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2009,153000,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9109",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2010,72900,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9110",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2011,228600,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9111",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2012,9000,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9112",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2013,297000,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9113",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2014,60300,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9114",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2015,220500,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9115",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2016,129600,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9116",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2017,200700,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9117",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2018,144900,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9118",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2019,285300,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9119",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2020,83700,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9120",285,285,181950667,27767.9886842,28552532.5267,28.5525325267,2021,94500,0,2700,0,46800,42300,9900,15300,55800,52200,39600,107100,54000,146700,43200,72000,141300,185400,90000,1800,153000,72900,228600,9000,297000,60300,220500,129600,200700,144900,285300,83700,94500
"9121",286,286,181950676,71675.5686816,149983076.532,149.983076532,1990,0,0,17100,0,59400,69300,13500,63900,200700,2700,112500,115200,215100,271800,113400,114300,154800,192600,109800,9900,269100,162000,638100,108900,405000,195300,603000,738000,1005300,1007100,612000,558000,510300
"9122",286,286,181950676,71675.5686816,149983076.532,149.983076532,1991,17100,0,17100,0,59400,69300,13500,63900,200700,2700,112500,115200,215100,271800,113400,114300,154800,192600,109800,9900,269100,162000,638100,108900,405000,195300,603000,738000,1005300,1007100,612000,558000,510300
"9123",286,286,181950676,71675.5686816,149983076.532,149.983076532,1992,0,0,17100,0,59400,69300,13500,63900,200700,2700,112500,115200,215100,271800,113400,114300,154800,192600,109800,9900,269100,162000,638100,108900,405000,195300,603000,738000,1005300,1007100,612000,558000,510300
"9124",286,286,181950676,71675.5686816,149983076.532,149.983076532,1993,59400,0,17100,0,59400,69300,13500,63900,200700,2700,112500,115200,215100,271800,113400,114300,154800,192600,109800,9900,269100,162000,638100,108900,405000,195300,603000,738000,1005300,1007100,612000,558000,510300
"9125",286,286,181950676,71675.5686816,149983076.532,149.983076532,1994,69300,0,17100,0,59400,69300,13500,63900,200700,2700,112500,115200,215100,271800,113400,114300,154800,192600,109800,9900,269100,162000,638100,108900,405000,195300,603000,738000,1005300,1007100,612000,558000,510300
"9126",286,286,181950676,71675.5686816,149983076.532,149.983076532,1995,13500,0,17100,0,59400,69300,13500,63900,200700,2700,112500,115200,215100,271800,113400,114300,154800,192600,109800,9900,269100,162000,638100,108900,405000,195300,603000,738000,1005300,1007100,612000,558000,510300
"9127",286,286,181950676,71675.5686816,149983076.532,149.983076532,1996,63900,0,17100,0,59400,69300,13500,63900,200700,2700,112500,115200,215100,271800,113400,114300,154800,192600,109800,9900,269100,162000,638100,108900,405000,195300,603000,738000,1005300,1007100,612000,558000,510300
